"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar lista de usuários com sucesso","143","deveListarUsuarios()","","2026-08-07","passed","2026-08-07","","UserTest","UserTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","131","deveCriarUsuarioComSucesso()","","2026-08-07","passed","2026-08-07","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"Validar atualização de dados do usuário com sucesso","293","deveAtualizarUsuarioComSucesso()","","2026-08-07","passed","2026-08-07","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar dados de usuário com sucesso","168","deveListarUsuarios()","","2026-08-07","passed","2026-08-07","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","92","deveCriarUsuarioComSucesso()","","2026-08-07","passed","2026-08-07","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar deleção de usuário com sucesso","203","deveExcluirUsuarioComSucesso()","","2026-08-07","passed","2026-08-07","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar criação de usuário com sucesso","107","deveCriarUsuarioComSucesso()","","2026-08-07","passed","2026-08-07","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"","111","deveListarProdutos()","","2026-08-07","passed","2026-08-07","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar login de usuário com sucesso","2253","deveRealizarLoginComSucesso()","","2026-08-07","passed","2026-08-07","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar criação de usuário com sucesso","102","deveCriarUsuarioComSucesso()","","2026-08-07","passed","2026-08-07","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
