"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar criação de usuário com sucesso","115","deveCriarUsuarioComSucesso()","","2026-09-01","passed","2026-09-01","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","108","deveCriarUsuarioComSucesso()","","2026-09-01","passed","2026-09-01","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"Validar login de usuário com sucesso","207","deveRealizarLoginComSucesso()","","2026-09-01","passed","2026-09-01","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar dados de usuário com sucesso","169","deveListarUsuarios()","","2026-09-01","passed","2026-09-01","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","100","deveCriarUsuarioComSucesso()","","2026-09-01","passed","2026-09-01","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","1110","deveCriarUsuarioComSucesso()","","2026-09-01","passed","2026-09-01","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar deleção de usuário com sucesso","242","deveExcluirUsuarioComSucesso()","","2026-09-01","passed","2026-09-01","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar atualização de dados do usuário com sucesso","320","deveAtualizarUsuarioComSucesso()","","2026-09-01","passed","2026-09-01","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar lista de usuários com sucesso","141","deveListarUsuarios()","","2026-09-01","passed","2026-09-01","","UserTest","UserTest","deveListarUsuarios"
"","128","deveListarProdutos()","","2026-09-01","passed","2026-09-01","","ProdutosTest","ProdutosTest","deveListarProdutos"
