"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar login de usuário com sucesso","264","deveRealizarLoginComSucesso()","","2026-09-25","passed","2026-09-25","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar criação de usuário com sucesso","353","deveCriarUsuarioComSucesso()","","2026-09-25","passed","2026-09-25","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","124","deveCriarUsuarioComSucesso()","","2026-09-25","passed","2026-09-25","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","128","deveCriarUsuarioComSucesso()","","2026-09-25","passed","2026-09-25","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","2730","deveCriarUsuarioComSucesso()","","2026-09-25","passed","2026-09-25","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar deleção de usuário com sucesso","234","deveExcluirUsuarioComSucesso()","","2026-09-25","passed","2026-09-25","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar atualização de dados do usuário com sucesso","408","deveAtualizarUsuarioComSucesso()","","2026-09-25","passed","2026-09-25","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar dados de usuário com sucesso","227","deveListarUsuarios()","","2026-09-25","passed","2026-09-25","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar lista de usuários com sucesso","123","deveListarUsuarios()","","2026-09-25","passed","2026-09-25","","UserTest","UserTest","deveListarUsuarios"
"","167","deveListarProdutos()","","2026-09-25","passed","2026-09-25","","ProdutosTest","ProdutosTest","deveListarProdutos"
