"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar criação de usuário com sucesso","122","deveCriarUsuarioComSucesso()","","2026-08-05","passed","2026-08-05","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar deleção de usuário com sucesso","239","deveExcluirUsuarioComSucesso()","","2026-08-05","passed","2026-08-05","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar criação de usuário com sucesso","115","deveCriarUsuarioComSucesso()","","2026-08-05","passed","2026-08-05","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar login de usuário com sucesso","1308","deveRealizarLoginComSucesso()","","2026-08-05","passed","2026-08-05","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar lista de usuários com sucesso","261","deveListarUsuarios()","","2026-08-05","passed","2026-08-05","","UserTest","UserTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","104","deveCriarUsuarioComSucesso()","","2026-08-05","passed","2026-08-05","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"","121","deveListarProdutos()","","2026-08-05","passed","2026-08-05","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar dados de usuário com sucesso","248","deveListarUsuarios()","","2026-08-05","passed","2026-08-05","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar atualização de dados do usuário com sucesso","334","deveAtualizarUsuarioComSucesso()","","2026-08-05","passed","2026-08-05","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar criação de usuário com sucesso","144","deveCriarUsuarioComSucesso()","","2026-08-05","passed","2026-08-05","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
