"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","192","deveListarProdutos()","","2026-08-25","passed","2026-08-25","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar login de usuário com sucesso","241","deveRealizarLoginComSucesso()","","2026-08-25","passed","2026-08-25","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar lista de usuários com sucesso","143","deveListarUsuarios()","","2026-08-25","passed","2026-08-25","","UserTest","UserTest","deveListarUsuarios"
"Validar dados de usuário com sucesso","185","deveListarUsuarios()","","2026-08-25","passed","2026-08-25","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","1783","deveCriarUsuarioComSucesso()","","2026-08-25","passed","2026-08-25","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","134","deveCriarUsuarioComSucesso()","","2026-08-25","passed","2026-08-25","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar deleção de usuário com sucesso","322","deveExcluirUsuarioComSucesso()","","2026-08-25","passed","2026-08-25","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar atualização de dados do usuário com sucesso","391","deveAtualizarUsuarioComSucesso()","","2026-08-25","passed","2026-08-25","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar criação de usuário com sucesso","141","deveCriarUsuarioComSucesso()","","2026-08-25","passed","2026-08-25","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","144","deveCriarUsuarioComSucesso()","","2026-08-25","passed","2026-08-25","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
