"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar criação de usuário com sucesso","197","deveCriarUsuarioComSucesso()","","2026-08-27","passed","2026-08-27","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar deleção de usuário com sucesso","440","deveExcluirUsuarioComSucesso()","","2026-08-27","passed","2026-08-27","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar atualização de dados do usuário com sucesso","529","deveAtualizarUsuarioComSucesso()","","2026-08-27","passed","2026-08-27","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar dados de usuário com sucesso","396","deveListarUsuarios()","","2026-08-27","passed","2026-08-27","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","1884","deveCriarUsuarioComSucesso()","","2026-08-27","passed","2026-08-27","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"","304","deveListarProdutos()","","2026-08-27","passed","2026-08-27","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar lista de usuários com sucesso","304","deveListarUsuarios()","","2026-08-27","passed","2026-08-27","","UserTest","UserTest","deveListarUsuarios"
"Validar login de usuário com sucesso","345","deveRealizarLoginComSucesso()","","2026-08-27","passed","2026-08-27","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar criação de usuário com sucesso","181","deveCriarUsuarioComSucesso()","","2026-08-27","passed","2026-08-27","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","201","deveCriarUsuarioComSucesso()","","2026-08-27","passed","2026-08-27","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
