"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar criação de usuário com sucesso","1398","deveCriarUsuarioComSucesso()","","2026-08-23","passed","2026-08-23","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","112","deveCriarUsuarioComSucesso()","","2026-08-23","passed","2026-08-23","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"","117","deveListarProdutos()","","2026-08-23","passed","2026-08-23","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar lista de usuários com sucesso","109","deveListarUsuarios()","","2026-08-23","passed","2026-08-23","","UserTest","UserTest","deveListarUsuarios"
"Validar login de usuário com sucesso","197","deveRealizarLoginComSucesso()","","2026-08-23","passed","2026-08-23","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar criação de usuário com sucesso","109","deveCriarUsuarioComSucesso()","","2026-08-23","passed","2026-08-23","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar deleção de usuário com sucesso","232","deveExcluirUsuarioComSucesso()","","2026-08-23","passed","2026-08-23","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar atualização de dados do usuário com sucesso","283","deveAtualizarUsuarioComSucesso()","","2026-08-23","passed","2026-08-23","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar dados de usuário com sucesso","134","deveListarUsuarios()","","2026-08-23","passed","2026-08-23","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","94","deveCriarUsuarioComSucesso()","","2026-08-23","passed","2026-08-23","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
