"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar dados de usuário com sucesso","283","deveListarUsuarios()","","2026-09-08","passed","2026-09-08","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar deleção de usuário com sucesso","349","deveExcluirUsuarioComSucesso()","","2026-09-08","passed","2026-09-08","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar criação de usuário com sucesso","144","deveCriarUsuarioComSucesso()","","2026-09-08","passed","2026-09-08","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","1777","deveCriarUsuarioComSucesso()","","2026-09-08","passed","2026-09-08","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","188","deveCriarUsuarioComSucesso()","","2026-09-08","passed","2026-09-08","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar atualização de dados do usuário com sucesso","468","deveAtualizarUsuarioComSucesso()","","2026-09-08","passed","2026-09-08","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar lista de usuários com sucesso","285","deveListarUsuarios()","","2026-09-08","passed","2026-09-08","","UserTest","UserTest","deveListarUsuarios"
"","209","deveListarProdutos()","","2026-09-08","passed","2026-09-08","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar criação de usuário com sucesso","164","deveCriarUsuarioComSucesso()","","2026-09-08","passed","2026-09-08","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"Validar login de usuário com sucesso","357","deveRealizarLoginComSucesso()","","2026-09-08","passed","2026-09-08","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
