"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar lista de usuários com sucesso","170","deveListarUsuarios()","","2026-08-09","passed","2026-08-09","","UserTest","UserTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","156","deveCriarUsuarioComSucesso()","","2026-08-09","passed","2026-08-09","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"","162","deveListarProdutos()","","2026-08-09","passed","2026-08-09","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar deleção de usuário com sucesso","336","deveExcluirUsuarioComSucesso()","","2026-08-09","passed","2026-08-09","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar criação de usuário com sucesso","145","deveCriarUsuarioComSucesso()","","2026-08-09","passed","2026-08-09","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar atualização de dados do usuário com sucesso","465","deveAtualizarUsuarioComSucesso()","","2026-08-09","passed","2026-08-09","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar login de usuário com sucesso","2054","deveRealizarLoginComSucesso()","","2026-08-09","passed","2026-08-09","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar criação de usuário com sucesso","160","deveCriarUsuarioComSucesso()","","2026-08-09","passed","2026-08-09","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar dados de usuário com sucesso","212","deveListarUsuarios()","","2026-08-09","passed","2026-08-09","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","170","deveCriarUsuarioComSucesso()","","2026-08-09","passed","2026-08-09","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
