"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar criação de usuário com sucesso","121","deveCriarUsuarioComSucesso()","","2026-08-16","passed","2026-08-16","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","118","deveCriarUsuarioComSucesso()","","2026-08-16","passed","2026-08-16","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","1338","deveCriarUsuarioComSucesso()","","2026-08-16","passed","2026-08-16","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar atualização de dados do usuário com sucesso","353","deveAtualizarUsuarioComSucesso()","","2026-08-16","passed","2026-08-16","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar criação de usuário com sucesso","115","deveCriarUsuarioComSucesso()","","2026-08-16","passed","2026-08-16","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar lista de usuários com sucesso","126","deveListarUsuarios()","","2026-08-16","passed","2026-08-16","","UserTest","UserTest","deveListarUsuarios"
"Validar deleção de usuário com sucesso","283","deveExcluirUsuarioComSucesso()","","2026-08-16","passed","2026-08-16","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"","148","deveListarProdutos()","","2026-08-16","passed","2026-08-16","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar login de usuário com sucesso","217","deveRealizarLoginComSucesso()","","2026-08-16","passed","2026-08-16","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar dados de usuário com sucesso","186","deveListarUsuarios()","","2026-08-16","passed","2026-08-16","","UserIdTest","UserIdTest","deveListarUsuarios"
