"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar deleção de usuário com sucesso","288","deveExcluirUsuarioComSucesso()","","2026-08-22","passed","2026-08-22","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar criação de usuário com sucesso","9995","deveCriarUsuarioComSucesso()","","2026-08-22","passed","2026-08-22","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar dados de usuário com sucesso","171","deveListarUsuarios()","","2026-08-22","passed","2026-08-22","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar atualização de dados do usuário com sucesso","402","deveAtualizarUsuarioComSucesso()","","2026-08-22","passed","2026-08-22","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar criação de usuário com sucesso","128","deveCriarUsuarioComSucesso()","","2026-08-22","passed","2026-08-22","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar lista de usuários com sucesso","135","deveListarUsuarios()","","2026-08-22","passed","2026-08-22","","UserTest","UserTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","136","deveCriarUsuarioComSucesso()","","2026-08-22","passed","2026-08-22","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","122","deveCriarUsuarioComSucesso()","","2026-08-22","passed","2026-08-22","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar login de usuário com sucesso","237","deveRealizarLoginComSucesso()","","2026-08-22","passed","2026-08-22","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"","159","deveListarProdutos()","","2026-08-22","passed","2026-08-22","","ProdutosTest","ProdutosTest","deveListarProdutos"
