"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar criação de usuário com sucesso","172","deveCriarUsuarioComSucesso()","","2026-09-22","passed","2026-09-22","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar deleção de usuário com sucesso","322","deveExcluirUsuarioComSucesso()","","2026-09-22","passed","2026-09-22","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar criação de usuário com sucesso","218","deveCriarUsuarioComSucesso()","","2026-09-22","passed","2026-09-22","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"","153","deveListarProdutos()","","2026-09-22","passed","2026-09-22","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar criação de usuário com sucesso","195","deveCriarUsuarioComSucesso()","","2026-09-22","passed","2026-09-22","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar lista de usuários com sucesso","218","deveListarUsuarios()","","2026-09-22","passed","2026-09-22","","UserTest","UserTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","1403","deveCriarUsuarioComSucesso()","","2026-09-22","passed","2026-09-22","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar dados de usuário com sucesso","235","deveListarUsuarios()","","2026-09-22","passed","2026-09-22","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar atualização de dados do usuário com sucesso","581","deveAtualizarUsuarioComSucesso()","","2026-09-22","passed","2026-09-22","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar login de usuário com sucesso","400","deveRealizarLoginComSucesso()","","2026-09-22","passed","2026-09-22","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
