"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar dados de usuário com sucesso","367","deveListarUsuarios()","","2026-08-28","passed","2026-08-28","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar lista de usuários com sucesso","254","deveListarUsuarios()","","2026-08-28","passed","2026-08-28","","UserTest","UserTest","deveListarUsuarios"
"Validar deleção de usuário com sucesso","408","deveExcluirUsuarioComSucesso()","","2026-08-28","passed","2026-08-28","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar login de usuário com sucesso","330","deveRealizarLoginComSucesso()","","2026-08-28","passed","2026-08-28","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar criação de usuário com sucesso","174","deveCriarUsuarioComSucesso()","","2026-08-28","passed","2026-08-28","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"","364","deveListarProdutos()","","2026-08-28","passed","2026-08-28","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar criação de usuário com sucesso","187","deveCriarUsuarioComSucesso()","","2026-08-28","passed","2026-08-28","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","1789","deveCriarUsuarioComSucesso()","","2026-08-28","passed","2026-08-28","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar atualização de dados do usuário com sucesso","530","deveAtualizarUsuarioComSucesso()","","2026-08-28","passed","2026-08-28","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar criação de usuário com sucesso","178","deveCriarUsuarioComSucesso()","","2026-08-28","passed","2026-08-28","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
