"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar login de usuário com sucesso","1903","deveRealizarLoginComSucesso()","","2026-08-08","passed","2026-08-08","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar lista de usuários com sucesso","411","deveListarUsuarios()","","2026-08-08","passed","2026-08-08","","UserTest","UserTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","107","deveCriarUsuarioComSucesso()","","2026-08-08","passed","2026-08-08","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","116","deveCriarUsuarioComSucesso()","","2026-08-08","passed","2026-08-08","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar atualização de dados do usuário com sucesso","315","deveAtualizarUsuarioComSucesso()","","2026-08-08","passed","2026-08-08","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"","112","deveListarProdutos()","","2026-08-08","passed","2026-08-08","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar dados de usuário com sucesso","355","deveListarUsuarios()","","2026-08-08","passed","2026-08-08","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar deleção de usuário com sucesso","227","deveExcluirUsuarioComSucesso()","","2026-08-08","passed","2026-08-08","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar criação de usuário com sucesso","117","deveCriarUsuarioComSucesso()","","2026-08-08","passed","2026-08-08","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","153","deveCriarUsuarioComSucesso()","","2026-08-08","passed","2026-08-08","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
