"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar login de usuário com sucesso","337","deveRealizarLoginComSucesso()","","2026-09-23","passed","2026-09-23","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar criação de usuário com sucesso","248","deveCriarUsuarioComSucesso()","","2026-09-23","passed","2026-09-23","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","162","deveCriarUsuarioComSucesso()","","2026-09-23","passed","2026-09-23","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","187","deveCriarUsuarioComSucesso()","","2026-09-23","passed","2026-09-23","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar deleção de usuário com sucesso","438","deveExcluirUsuarioComSucesso()","","2026-09-23","passed","2026-09-23","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar lista de usuários com sucesso","216","deveListarUsuarios()","","2026-09-23","passed","2026-09-23","","UserTest","UserTest","deveListarUsuarios"
"","180","deveListarProdutos()","","2026-09-23","passed","2026-09-23","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar criação de usuário com sucesso","1902","deveCriarUsuarioComSucesso()","","2026-09-23","passed","2026-09-23","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar dados de usuário com sucesso","233","deveListarUsuarios()","","2026-09-23","passed","2026-09-23","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar atualização de dados do usuário com sucesso","515","deveAtualizarUsuarioComSucesso()","","2026-09-23","passed","2026-09-23","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
