"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar login de usuário com sucesso","179","deveRealizarLoginComSucesso()","","2026-08-29","passed","2026-08-29","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar dados de usuário com sucesso","180","deveListarUsuarios()","","2026-08-29","passed","2026-08-29","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","106","deveCriarUsuarioComSucesso()","","2026-08-29","passed","2026-08-29","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar atualização de dados do usuário com sucesso","321","deveAtualizarUsuarioComSucesso()","","2026-08-29","passed","2026-08-29","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar criação de usuário com sucesso","97","deveCriarUsuarioComSucesso()","","2026-08-29","passed","2026-08-29","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","124","deveCriarUsuarioComSucesso()","","2026-08-29","passed","2026-08-29","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"","134","deveListarProdutos()","","2026-08-29","passed","2026-08-29","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar lista de usuários com sucesso","97","deveListarUsuarios()","","2026-08-29","passed","2026-08-29","","UserTest","UserTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","1741","deveCriarUsuarioComSucesso()","","2026-08-29","passed","2026-08-29","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar deleção de usuário com sucesso","257","deveExcluirUsuarioComSucesso()","","2026-08-29","passed","2026-08-29","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
