"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar atualização de dados do usuário com sucesso","567","deveAtualizarUsuarioComSucesso()","","2026-09-21","passed","2026-09-21","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar dados de usuário com sucesso","251","deveListarUsuarios()","","2026-09-21","passed","2026-09-21","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar deleção de usuário com sucesso","1079","deveExcluirUsuarioComSucesso()","","2026-09-21","passed","2026-09-21","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar login de usuário com sucesso","380","deveRealizarLoginComSucesso()","","2026-09-21","passed","2026-09-21","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar criação de usuário com sucesso","189","deveCriarUsuarioComSucesso()","","2026-09-21","passed","2026-09-21","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","113","deveCriarUsuarioComSucesso()","","2026-09-21","passed","2026-09-21","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","1409","deveCriarUsuarioComSucesso()","","2026-09-21","passed","2026-09-21","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar lista de usuários com sucesso","137","deveListarUsuarios()","","2026-09-21","passed","2026-09-21","","UserTest","UserTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","203","deveCriarUsuarioComSucesso()","","2026-09-21","passed","2026-09-21","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"","222","deveListarProdutos()","","2026-09-21","passed","2026-09-21","","ProdutosTest","ProdutosTest","deveListarProdutos"
