"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar deleção de usuário com sucesso","292","deveExcluirUsuarioComSucesso()","","2026-08-18","passed","2026-08-18","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"","166","deveListarProdutos()","","2026-08-18","passed","2026-08-18","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar criação de usuário com sucesso","127","deveCriarUsuarioComSucesso()","","2026-08-18","passed","2026-08-18","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","137","deveCriarUsuarioComSucesso()","","2026-08-18","passed","2026-08-18","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar dados de usuário com sucesso","199","deveListarUsuarios()","","2026-08-18","passed","2026-08-18","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar criação de usuário com sucesso","1605","deveCriarUsuarioComSucesso()","","2026-08-18","passed","2026-08-18","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","135","deveCriarUsuarioComSucesso()","","2026-08-18","passed","2026-08-18","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"Validar atualização de dados do usuário com sucesso","360","deveAtualizarUsuarioComSucesso()","","2026-08-18","passed","2026-08-18","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar login de usuário com sucesso","247","deveRealizarLoginComSucesso()","","2026-08-18","passed","2026-08-18","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar lista de usuários com sucesso","126","deveListarUsuarios()","","2026-08-18","passed","2026-08-18","","UserTest","UserTest","deveListarUsuarios"
