"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar atualização de dados do usuário com sucesso","398","deveAtualizarUsuarioComSucesso()","","2026-08-17","passed","2026-08-17","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar criação de usuário com sucesso","130","deveCriarUsuarioComSucesso()","","2026-08-17","passed","2026-08-17","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","1886","deveCriarUsuarioComSucesso()","","2026-08-17","passed","2026-08-17","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"","179","deveListarProdutos()","","2026-08-17","passed","2026-08-17","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar criação de usuário com sucesso","126","deveCriarUsuarioComSucesso()","","2026-08-17","passed","2026-08-17","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar login de usuário com sucesso","253","deveRealizarLoginComSucesso()","","2026-08-17","passed","2026-08-17","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar deleção de usuário com sucesso","318","deveExcluirUsuarioComSucesso()","","2026-08-17","passed","2026-08-17","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar criação de usuário com sucesso","141","deveCriarUsuarioComSucesso()","","2026-08-17","passed","2026-08-17","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"Validar lista de usuários com sucesso","142","deveListarUsuarios()","","2026-08-17","passed","2026-08-17","","UserTest","UserTest","deveListarUsuarios"
"Validar dados de usuário com sucesso","196","deveListarUsuarios()","","2026-08-17","passed","2026-08-17","","UserIdTest","UserIdTest","deveListarUsuarios"
