"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar criação de usuário com sucesso","152","deveCriarUsuarioComSucesso()","","2026-09-03","passed","2026-09-03","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","105","deveCriarUsuarioComSucesso()","","2026-09-03","passed","2026-09-03","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","115","deveCriarUsuarioComSucesso()","","2026-09-03","passed","2026-09-03","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar lista de usuários com sucesso","211","deveListarUsuarios()","","2026-09-03","passed","2026-09-03","","UserTest","UserTest","deveListarUsuarios"
"","189","deveListarProdutos()","","2026-09-03","passed","2026-09-03","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar criação de usuário com sucesso","1695","deveCriarUsuarioComSucesso()","","2026-09-03","passed","2026-09-03","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar atualização de dados do usuário com sucesso","381","deveAtualizarUsuarioComSucesso()","","2026-09-03","passed","2026-09-03","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar dados de usuário com sucesso","319","deveListarUsuarios()","","2026-09-03","passed","2026-09-03","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar login de usuário com sucesso","174","deveRealizarLoginComSucesso()","","2026-09-03","passed","2026-09-03","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
"Validar deleção de usuário com sucesso","248","deveExcluirUsuarioComSucesso()","","2026-09-03","passed","2026-09-03","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
