"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validar criação de usuário com sucesso","133","deveCriarUsuarioComSucesso()","","2026-09-07","passed","2026-09-07","","CriarUsuarioMapTest","CriarUsuarioMapTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","104","deveCriarUsuarioComSucesso()","","2026-09-07","passed","2026-09-07","","StringTest","StringTest","deveCriarUsuarioComSucesso"
"Validar atualização de dados do usuário com sucesso","365","deveAtualizarUsuarioComSucesso()","","2026-09-07","passed","2026-09-07","","usuarios.UpdateTest","usuarios.UpdateTest","deveAtualizarUsuarioComSucesso"
"Validar criação de usuário com sucesso","1643","deveCriarUsuarioComSucesso()","","2026-09-07","passed","2026-09-07","","BeforeCriarUsuarioTest","BeforeCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar criação de usuário com sucesso","115","deveCriarUsuarioComSucesso()","","2026-09-07","passed","2026-09-07","","usuarios.ModelCriarUsuarioTest","usuarios.ModelCriarUsuarioTest","deveCriarUsuarioComSucesso"
"Validar lista de usuários com sucesso","178","deveListarUsuarios()","","2026-09-07","passed","2026-09-07","","UserTest","UserTest","deveListarUsuarios"
"","135","deveListarProdutos()","","2026-09-07","passed","2026-09-07","","ProdutosTest","ProdutosTest","deveListarProdutos"
"Validar deleção de usuário com sucesso","240","deveExcluirUsuarioComSucesso()","","2026-09-07","passed","2026-09-07","","usuarios.DeleteTest","usuarios.DeleteTest","deveExcluirUsuarioComSucesso"
"Validar dados de usuário com sucesso","214","deveListarUsuarios()","","2026-09-07","passed","2026-09-07","","UserIdTest","UserIdTest","deveListarUsuarios"
"Validar login de usuário com sucesso","266","deveRealizarLoginComSucesso()","","2026-09-07","passed","2026-09-07","","login.LoginTest","login.LoginTest","deveRealizarLoginComSucesso"
